time,latitude,longitude,clay_content,sand_content,silt_content,sm_aux,sm_tgt
2013-07-29,54.875,9.375,5.0,77.0,17.0,0.08142367,0.41
2013-07-30,54.875,9.375,5.0,77.0,17.0,0.08421714,0.44
2013-07-31,54.875,9.375,5.0,77.0,17.0,0.09152542,0.49
2013-08-01,54.875,9.375,5.0,77.0,17.0,0.09481021,0.46
2013-08-03,54.875,9.375,5.0,77.0,17.0,0.10696869,0.39
2013-08-04,54.875,9.375,5.0,77.0,17.0,0.11186581,0.43
2013-08-05,54.875,9.375,5.0,77.0,17.0,0.11837271,0.39
2013-08-06,54.875,9.375,5.0,77.0,17.0,0.1347295,0.34
2013-08-09,54.875,9.375,5.0,77.0,17.0,0.14397933,0.36
2013-08-11,54.875,9.375,5.0,77.0,17.0,0.14058268,0.43
2013-08-13,54.875,9.375,5.0,77.0,17.0,0.1398678,0.45
2013-08-14,54.875,9.375,5.0,77.0,17.0,0.13962251,0.37
2013-08-15,54.875,9.375,5.0,77.0,17.0,0.12937956,0.4
2013-08-16,54.875,9.375,5.0,77.0,17.0,0.11699214,0.43
2013-08-17,54.875,9.375,5.0,77.0,17.0,0.105171576,0.48
2013-08-18,54.875,9.375,5.0,77.0,17.0,0.09506035,0.41
2013-08-19,54.875,9.375,5.0,77.0,17.0,0.077910066,0.4
2013-08-20,54.875,9.375,5.0,77.0,17.0,0.06905636,0.38
2013-08-21,54.875,9.375,5.0,77.0,17.0,0.06254766,0.37
2013-08-22,54.875,9.375,5.0,77.0,17.0,0.057908017,0.35
2013-08-23,54.875,9.375,5.0,77.0,17.0,0.055491038,0.38
2013-08-24,54.875,9.375,5.0,77.0,17.0,0.047032714,0.36
2013-08-26,54.875,9.375,5.0,77.0,17.0,0.060898732,0.32
2013-08-27,54.875,9.375,5.0,77.0,17.0,0.067404635,0.35
2013-08-29,54.875,9.375,5.0,77.0,17.0,0.06888506,0.38
2013-08-30,54.875,9.375,5.0,77.0,17.0,0.087013684,0.38
2013-08-31,54.875,9.375,5.0,77.0,17.0,0.10486222,0.39
2013-09-01,54.875,9.375,5.0,77.0,17.0,0.11664241,0.35
2013-09-03,54.875,9.375,5.0,77.0,17.0,0.1329135,0.5
2013-09-04,54.875,9.375,5.0,77.0,17.0,0.15024966,0.42
2013-09-05,54.875,9.375,5.0,77.0,17.0,0.16329227,0.4
2013-09-06,54.875,9.375,5.0,77.0,17.0,0.17313516,0.37
2013-09-08,54.875,9.375,5.0,77.0,17.0,0.17637958,0.43
2013-09-09,54.875,9.375,5.0,77.0,17.0,0.1886975,0.4
2013-09-10,54.875,9.375,5.0,77.0,17.0,0.1938006,0.39
2013-09-11,54.875,9.375,5.0,77.0,17.0,0.19713873,0.47
2013-09-13,54.875,9.375,5.0,77.0,17.0,0.19971377,0.4
2013-09-14,54.875,9.375,5.0,77.0,17.0,0.19455574,0.43
2013-09-18,54.875,9.375,5.0,77.0,17.0,0.19036722,0.43
2013-09-21,54.875,9.375,5.0,77.0,17.0,0.19605522,0.42
2013-09-22,54.875,9.375,5.0,77.0,17.0,0.1882479,0.44
2013-09-24,54.875,9.375,5.0,77.0,17.0,0.17291841,0.43
2013-09-26,54.875,9.375,5.0,77.0,17.0,0.15735878,0.51
2013-09-27,54.875,9.375,5.0,77.0,17.0,0.15865798,0.42
2013-09-28,54.875,9.375,5.0,77.0,17.0,0.14823355,0.43
2013-09-29,54.875,9.375,5.0,77.0,17.0,0.14567415,0.38
2013-10-01,54.875,9.375,5.0,77.0,17.0,0.14966808,0.41
2013-10-02,54.875,9.375,5.0,77.0,17.0,0.15782428,0.41
2013-10-04,54.875,9.375,5.0,77.0,17.0,0.15874386,0.37
2013-10-05,54.875,9.375,5.0,77.0,17.0,0.1672125,0.43
2013-10-06,54.875,9.375,5.0,77.0,17.0,0.1630491,0.38
2013-10-08,54.875,9.375,5.0,77.0,17.0,0.17632778,0.39
2013-10-09,54.875,9.375,5.0,77.0,17.0,0.19070151,0.41
2013-10-10,54.875,9.375,5.0,77.0,17.0,0.18358198,0.37
2013-10-11,54.875,9.375,5.0,77.0,17.0,0.19539802,0.37
2013-10-12,54.875,9.375,5.0,77.0,17.0,0.19667724,0.39
2013-10-14,54.875,9.375,5.0,77.0,17.0,0.20262493,0.39
2013-10-17,54.875,9.375,5.0,77.0,17.0,0.22348876,0.45
2013-10-20,54.875,9.375,5.0,77.0,17.0,0.26888427,0.49
2013-10-21,54.875,9.375,5.0,77.0,17.0,0.2824772,0.47
2013-10-22,54.875,9.375,5.0,77.0,17.0,0.2882967,0.4
2013-10-24,54.875,9.375,5.0,77.0,17.0,0.30102605,0.39
2013-10-25,54.875,9.375,5.0,77.0,17.0,0.30422404,0.39
2013-10-26,54.875,9.375,5.0,77.0,17.0,0.3172312,0.4
2013-10-27,54.875,9.375,5.0,77.0,17.0,0.33147085,0.39
2013-10-28,54.875,9.375,5.0,77.0,17.0,0.32637337,0.44
2013-10-30,54.875,9.375,5.0,77.0,17.0,0.3141564,0.42
2013-11-01,54.875,9.375,5.0,77.0,17.0,0.32658887,0.44
2013-11-05,54.875,9.375,5.0,77.0,17.0,0.32820347,0.4
2013-11-06,54.875,9.375,5.0,77.0,17.0,0.3306399,0.47
2013-11-07,54.875,9.375,5.0,77.0,17.0,0.32841054,0.46
2013-11-08,54.875,9.375,5.0,77.0,17.0,0.3421134,0.41
2013-11-09,54.875,9.375,5.0,77.0,17.0,0.33407676,0.47
2013-11-10,54.875,9.375,5.0,77.0,17.0,0.32867458,0.45
2013-11-12,54.875,9.375,5.0,77.0,17.0,0.32732865,0.48
2013-11-14,54.875,9.375,5.0,77.0,17.0,0.3174338,0.4
2013-11-15,54.875,9.375,5.0,77.0,17.0,0.29649466,0.43
2013-11-16,54.875,9.375,5.0,77.0,17.0,0.27839097,0.39
2013-11-17,54.875,9.375,5.0,77.0,17.0,0.2801928,0.45
2013-11-19,54.875,9.375,5.0,77.0,17.0,0.28377712,0.46
2013-11-22,54.875,9.375,5.0,77.0,17.0,0.25275928,0.53
2013-11-23,54.875,9.375,5.0,77.0,17.0,0.2634178,0.37
2013-11-24,54.875,9.375,5.0,77.0,17.0,0.2744433,0.45
2013-11-26,54.875,9.375,5.0,77.0,17.0,0.2986443,0.26
2013-11-27,54.875,9.375,5.0,77.0,17.0,0.31796873,0.45
2013-11-30,54.875,9.375,5.0,77.0,17.0,0.3217458,0.45
2013-12-01,54.875,9.375,5.0,77.0,17.0,0.3056745,0.48
2013-12-04,54.875,9.375,5.0,77.0,17.0,0.31704232,0.43
2013-12-05,54.875,9.375,5.0,77.0,17.0,0.30764127,0.4
2013-12-07,54.875,9.375,5.0,77.0,17.0,0.2925617,0.46
2013-12-08,54.875,9.375,5.0,77.0,17.0,0.27701634,0.39
2013-12-10,54.875,9.375,5.0,77.0,17.0,0.2709138,0.48
2013-12-12,54.875,9.375,5.0,77.0,17.0,0.27786806,0.42
2013-12-13,54.875,9.375,5.0,77.0,17.0,0.29155928,0.47
2013-12-15,54.875,9.375,5.0,77.0,17.0,0.3140183,0.44
2013-12-17,54.875,9.375,5.0,77.0,17.0,0.35366935,0.54
2013-12-22,54.875,9.375,5.0,77.0,17.0,0.36772612,0.49
2013-12-24,54.875,9.375,5.0,77.0,17.0,0.3711085,0.54
2013-12-28,54.875,9.375,5.0,77.0,17.0,0.3426525,0.4
2013-12-31,54.875,9.375,5.0,77.0,17.0,0.33037406,0.44
2013-06-01,54.875,9.875,18.0,52.0,30.0,0.056876395,0.51
2013-06-21,54.875,9.875,18.0,52.0,30.0,0.07997779,0.55
2013-01-03,54.625,9.125,11.0,73.0,16.0,0.45607328,0.53
2013-01-05,54.625,9.125,11.0,73.0,16.0,0.3588702,0.42
2013-01-08,54.625,9.125,11.0,73.0,16.0,0.28777722,0.49
2013-01-09,54.625,9.125,11.0,73.0,16.0,0.2710025,0.41
2013-01-12,54.625,9.125,11.0,73.0,16.0,0.2565735,0.32
2013-02-17,54.625,9.125,11.0,73.0,16.0,0.3298687,0.34
2013-02-22,54.625,9.125,11.0,73.0,16.0,0.33155662,0.26
2013-02-23,54.625,9.125,11.0,73.0,16.0,0.3241127,0.36
2013-02-24,54.625,9.125,11.0,73.0,16.0,0.3169904,0.31
2013-02-25,54.625,9.125,11.0,73.0,16.0,0.30781728,0.43
2013-02-27,54.625,9.125,11.0,73.0,16.0,0.34129682,0.31
2013-03-04,54.625,9.125,11.0,73.0,16.0,0.3079825,0.36
2013-03-10,54.625,9.125,11.0,73.0,16.0,0.23029445,0.36
2013-03-18,54.625,9.125,11.0,73.0,16.0,0.20844276,0.33
2013-03-29,54.625,9.125,11.0,73.0,16.0,0.19008903,0.41
2013-03-31,54.625,9.125,11.0,73.0,16.0,0.22886078,0.38
2013-04-02,54.625,9.125,11.0,73.0,16.0,0.23442638,0.26
2013-04-03,54.625,9.125,11.0,73.0,16.0,0.23558666,0.3
2013-04-04,54.625,9.125,11.0,73.0,16.0,0.24052759,0.27
2013-04-05,54.625,9.125,11.0,73.0,16.0,0.24804412,0.32
2013-04-07,54.625,9.125,11.0,73.0,16.0,0.24992512,0.36
2013-04-09,54.625,9.125,11.0,73.0,16.0,0.27845234,0.34
2013-04-11,54.625,9.125,11.0,73.0,16.0,0.27522328,0.32
2013-04-12,54.625,9.125,11.0,73.0,16.0,0.26688752,0.45
2013-04-13,54.625,9.125,11.0,73.0,16.0,0.2572689,0.36
2013-04-14,54.625,9.125,11.0,73.0,16.0,0.23684177,0.38
2013-04-15,54.625,9.125,11.0,73.0,16.0,0.21640745,0.33
2013-04-17,54.625,9.125,11.0,73.0,16.0,0.19495046,0.3
2013-04-18,54.625,9.125,11.0,73.0,16.0,0.1823686,0.31
2013-04-19,54.625,9.125,11.0,73.0,16.0,0.1705907,0.29
2013-04-20,54.625,9.125,11.0,73.0,16.0,0.16708781,0.29
2013-04-22,54.625,9.125,11.0,73.0,16.0,0.16893935,0.31
2013-04-23,54.625,9.125,11.0,73.0,16.0,0.16914791,0.38
2013-04-25,54.625,9.125,11.0,73.0,16.0,0.17579745,0.32
2013-04-26,54.625,9.125,11.0,73.0,16.0,0.17943624,0.38
2013-04-27,54.625,9.125,11.0,73.0,16.0,0.16713898,0.33
2013-04-28,54.625,9.125,11.0,73.0,16.0,0.16341963,0.37
2013-04-30,54.625,9.125,11.0,73.0,16.0,0.1680917,0.34
2013-05-02,54.625,9.125,11.0,73.0,16.0,0.18853934,0.33
2013-05-04,54.625,9.125,11.0,73.0,16.0,0.19565174,0.3
2013-05-06,54.625,9.125,11.0,73.0,16.0,0.20904051,0.29
2013-05-08,54.625,9.125,11.0,73.0,16.0,0.21321023,0.39
2013-05-11,54.625,9.125,11.0,73.0,16.0,0.22943452,0.33
2013-05-15,54.625,9.125,11.0,73.0,16.0,0.24687804,0.34
2013-05-16,54.625,9.125,11.0,73.0,16.0,0.25763664,0.39
2013-05-18,54.625,9.125,11.0,73.0,16.0,0.26929566,0.35
2013-05-20,54.625,9.125,11.0,73.0,16.0,0.27140683,0.36
2013-05-21,54.625,9.125,11.0,73.0,16.0,0.25856423,0.34
2013-05-23,54.625,9.125,11.0,73.0,16.0,0.2578024,0.39
2013-05-24,54.625,9.125,11.0,73.0,16.0,0.25334993,0.38
2013-05-25,54.625,9.125,11.0,73.0,16.0,0.23826429,0.33
2013-05-26,54.625,9.125,11.0,73.0,16.0,0.2354738,0.33
2013-05-28,54.625,9.125,11.0,73.0,16.0,0.2030648,0.33
2013-05-29,54.625,9.125,11.0,73.0,16.0,0.17264023,0.33
2013-05-31,54.625,9.125,11.0,73.0,16.0,0.12605079,0.29
2013-06-02,54.625,9.125,11.0,73.0,16.0,0.11352793,0.27
2013-06-03,54.625,9.125,11.0,73.0,16.0,0.10343292,0.31
2013-06-04,54.625,9.125,11.0,73.0,16.0,0.10719266,0.28
2013-06-05,54.625,9.125,11.0,73.0,16.0,0.12908076,0.3
2013-06-06,54.625,9.125,11.0,73.0,16.0,0.14578827,0.3
2013-06-07,54.625,9.125,11.0,73.0,16.0,0.17204726,0.27
2013-06-08,54.625,9.125,11.0,73.0,16.0,0.19588563,0.35
2013-06-10,54.625,9.125,11.0,73.0,16.0,0.21323949,0.33
2013-06-11,54.625,9.125,11.0,73.0,16.0,0.23250954,0.29
2013-06-12,54.625,9.125,11.0,73.0,16.0,0.25451034,0.34
2013-06-13,54.625,9.125,11.0,73.0,16.0,0.26641983,0.44
2013-06-15,54.625,9.125,11.0,73.0,16.0,0.27991155,0.38
2013-06-16,54.625,9.125,11.0,73.0,16.0,0.28064424,0.32
2013-06-18,54.625,9.125,11.0,73.0,16.0,0.2826009,0.29
2013-06-19,54.625,9.125,11.0,73.0,16.0,0.30899882,0.33
2013-06-20,54.625,9.125,11.0,73.0,16.0,0.3201713,0.34
2013-06-21,54.625,9.125,11.0,73.0,16.0,0.32671666,0.34
2013-06-23,54.625,9.125,11.0,73.0,16.0,0.324606,0.35
2013-06-24,54.625,9.125,11.0,73.0,16.0,0.31591523,0.43
2013-06-25,54.625,9.125,11.0,73.0,16.0,0.30674666,0.31
2013-06-26,54.625,9.125,11.0,73.0,16.0,0.28666085,0.37
2013-06-28,54.625,9.125,11.0,73.0,16.0,0.25390193,0.44
2013-06-29,54.625,9.125,11.0,73.0,16.0,0.22530936,0.43
2013-06-30,54.625,9.125,11.0,73.0,16.0,0.19526923,0.33
2013-07-01,54.625,9.125,11.0,73.0,16.0,0.1571241,0.38
2013-07-03,54.625,9.125,11.0,73.0,16.0,0.13472056,0.34
2013-07-04,54.625,9.125,11.0,73.0,16.0,0.10269829,0.34
2013-07-05,54.625,9.125,11.0,73.0,16.0,0.08927132,0.35
2013-07-06,54.625,9.125,11.0,73.0,16.0,0.07370139,0.3
2013-07-08,54.625,9.125,11.0,73.0,16.0,0.05708438,0.3
2013-07-09,54.625,9.125,11.0,73.0,16.0,0.046903197,0.3
2013-07-11,54.625,9.125,11.0,73.0,16.0,0.037876084,0.28
2013-07-12,54.625,9.125,11.0,73.0,16.0,0.036946483,0.36
2013-07-16,54.625,9.125,11.0,73.0,16.0,0.045612972,0.33
2013-07-17,54.625,9.125,11.0,73.0,16.0,0.0697377,0.41
2013-07-19,54.625,9.125,11.0,73.0,16.0,0.081423104,0.34
2013-07-21,54.625,9.125,11.0,73.0,16.0,0.08714695,0.32
2013-07-22,54.625,9.125,11.0,73.0,16.0,0.0969923,0.28
2013-07-24,54.625,9.125,11.0,73.0,16.0,0.11814395,0.28
2013-07-27,54.625,9.125,11.0,73.0,16.0,0.13210054,0.31
2013-07-29,54.625,9.125,11.0,73.0,16.0,0.14058279,0.3
2013-07-30,54.625,9.125,11.0,73.0,16.0,0.13548563,0.32
2013-07-31,54.625,9.125,11.0,73.0,16.0,0.13199264,0.38
2013-08-01,54.625,9.125,11.0,73.0,16.0,0.1310687,0.36
2013-08-03,54.625,9.125,11.0,73.0,16.0,0.13425003,0.28
2013-08-04,54.625,9.125,11.0,73.0,16.0,0.13784106,0.36
2013-08-05,54.625,9.125,11.0,73.0,16.0,0.14936271,0.29
2013-08-06,54.625,9.125,11.0,73.0,16.0,0.1693041,0.01
2013-08-08,54.625,9.125,11.0,73.0,16.0,0.19290411,0.51
2013-08-09,54.625,9.125,11.0,73.0,16.0,0.1979417,0.29
2013-08-11,54.625,9.125,11.0,73.0,16.0,0.20314014,0.39
2013-08-13,54.625,9.125,11.0,73.0,16.0,0.2108664,0.36
2013-08-14,54.625,9.125,11.0,73.0,16.0,0.21902724,0.31
2013-08-16,54.625,9.125,11.0,73.0,16.0,0.20322311,0.32
2013-08-17,54.625,9.125,11.0,73.0,16.0,0.18062542,0.38
2013-08-18,54.625,9.125,11.0,73.0,16.0,0.14975837,0.41
2013-08-19,54.625,9.125,11.0,73.0,16.0,0.12951034,0.3
2013-08-21,54.625,9.125,11.0,73.0,16.0,0.11072428,0.29
2013-08-22,54.625,9.125,11.0,73.0,16.0,0.099684924,0.32
2013-08-23,54.625,9.125,11.0,73.0,16.0,0.08236016,0.29
2013-08-24,54.625,9.125,11.0,73.0,16.0,0.08402203,0.31
2013-08-26,54.625,9.125,11.0,73.0,16.0,0.08900103,0.27
2013-08-27,54.625,9.125,11.0,73.0,16.0,0.09608716,0.36
2013-08-29,54.625,9.125,11.0,73.0,16.0,0.110304065,0.34
2013-08-31,54.625,9.125,11.0,73.0,16.0,0.13705991,0.33
2013-09-01,54.625,9.125,11.0,73.0,16.0,0.15779108,0.29
2013-09-03,54.625,9.125,11.0,73.0,16.0,0.1713182,0.48
2013-09-04,54.625,9.125,11.0,73.0,16.0,0.18474697,0.35
2013-09-05,54.625,9.125,11.0,73.0,16.0,0.19435151,0.35
2013-09-06,54.625,9.125,11.0,73.0,16.0,0.19409804,0.28
2013-09-08,54.625,9.125,11.0,73.0,16.0,0.20306797,0.34
2013-09-09,54.625,9.125,11.0,73.0,16.0,0.20696838,0.33
2013-09-13,54.625,9.125,11.0,73.0,16.0,0.21484233,0.31
2013-09-14,54.625,9.125,11.0,73.0,16.0,0.22677052,0.39
2013-09-18,54.625,9.125,11.0,73.0,16.0,0.22850636,0.36
2013-09-19,54.625,9.125,11.0,73.0,16.0,0.22931594,0.45
2013-09-20,54.625,9.125,11.0,73.0,16.0,0.23098034,0.37
2013-09-21,54.625,9.125,11.0,73.0,16.0,0.23303685,0.41
2013-09-23,54.625,9.125,11.0,73.0,16.0,0.22476153,0.34
2013-09-24,54.625,9.125,11.0,73.0,16.0,0.20961326,0.36
2013-09-26,54.625,9.125,11.0,73.0,16.0,0.19845614,0.37
2013-09-27,54.625,9.125,11.0,73.0,16.0,0.19222146,0.34
2013-09-28,54.625,9.125,11.0,73.0,16.0,0.18703249,0.41
2013-09-29,54.625,9.125,11.0,73.0,16.0,0.18059714,0.31
2013-10-01,54.625,9.125,11.0,73.0,16.0,0.18456307,0.3
2013-10-02,54.625,9.125,11.0,73.0,16.0,0.19427724,0.35
2013-10-04,54.625,9.125,11.0,73.0,16.0,0.19905467,0.33
2013-10-06,54.625,9.125,11.0,73.0,16.0,0.20240682,0.31
2013-10-07,54.625,9.125,11.0,73.0,16.0,0.21727306,0.38
2013-10-08,54.625,9.125,11.0,73.0,16.0,0.2273993,0.3
2013-10-09,54.625,9.125,11.0,73.0,16.0,0.23767821,0.36
2013-10-10,54.625,9.125,11.0,73.0,16.0,0.2618583,0.29
2013-10-11,54.625,9.125,11.0,73.0,16.0,0.28087828,0.34
2013-10-12,54.625,9.125,11.0,73.0,16.0,0.28794864,0.31
2013-10-13,54.625,9.125,11.0,73.0,16.0,0.28724894,0.36
2013-10-14,54.625,9.125,11.0,73.0,16.0,0.284437,0.38
2013-10-17,54.625,9.125,11.0,73.0,16.0,0.2905258,0.4
2013-10-20,54.625,9.125,11.0,73.0,16.0,0.32063666,0.43
2013-10-21,54.625,9.125,11.0,73.0,16.0,0.32296103,0.47
2013-10-22,54.625,9.125,11.0,73.0,16.0,0.3270595,0.34
2013-10-24,54.625,9.125,11.0,73.0,16.0,0.3351321,0.3
2013-10-27,54.625,9.125,11.0,73.0,16.0,0.35019812,0.36
2013-10-30,54.625,9.125,11.0,73.0,16.0,0.37027082,0.4
2013-11-01,54.625,9.125,11.0,73.0,16.0,0.3936884,0.41
2013-11-02,54.625,9.125,11.0,73.0,16.0,0.4114048,0.35
2013-11-06,54.625,9.125,11.0,73.0,16.0,0.41045797,0.45
2013-11-08,54.625,9.125,11.0,73.0,16.0,0.40155873,0.36
2013-11-09,54.625,9.125,11.0,73.0,16.0,0.39388794,0.46
2013-11-12,54.625,9.125,11.0,73.0,16.0,0.405959,0.43
2013-11-14,54.625,9.125,11.0,73.0,16.0,0.38738498,0.35
2013-11-16,54.625,9.125,11.0,73.0,16.0,0.37803194,0.34
2013-11-17,54.625,9.125,11.0,73.0,16.0,0.37532446,0.41
2013-11-19,54.625,9.125,11.0,73.0,16.0,0.37204367,0.41
2013-11-22,54.625,9.125,11.0,73.0,16.0,0.36124903,0.46
2013-11-24,54.625,9.125,11.0,73.0,16.0,0.35341752,0.41
2013-11-26,54.625,9.125,11.0,73.0,16.0,0.37013313,0.25
2013-11-27,54.625,9.125,11.0,73.0,16.0,0.3744276,0.38
2013-11-30,54.625,9.125,11.0,73.0,16.0,0.37657326,0.36
2013-12-04,54.625,9.125,11.0,73.0,16.0,0.36098948,0.36
2013-12-05,54.625,9.125,11.0,73.0,16.0,0.36529922,0.36
2013-12-10,54.625,9.125,11.0,73.0,16.0,0.36341226,0.41
2013-12-12,54.625,9.125,11.0,73.0,16.0,0.37378308,0.38
2013-12-17,54.625,9.125,11.0,73.0,16.0,0.41908434,0.53
2013-12-28,54.625,9.125,11.0,73.0,16.0,0.44753247,0.37
2013-01-03,54.625,9.375,6.0,80.0,14.0,0.45137408,0.56
2013-01-05,54.625,9.375,6.0,80.0,14.0,0.4002712,0.44
2013-01-07,54.625,9.375,6.0,80.0,14.0,0.3600754,0.4
2013-01-08,54.625,9.375,6.0,80.0,14.0,0.3123415,0.53
2013-01-09,54.625,9.375,6.0,80.0,14.0,0.28397223,0.42
2013-01-10,54.625,9.375,6.0,80.0,14.0,0.25420198,0.42
2013-01-13,54.625,9.375,6.0,80.0,14.0,0.1843838,0.37
2013-01-15,54.625,9.375,6.0,80.0,14.0,0.17051418,0.4
2013-01-17,54.625,9.375,6.0,80.0,14.0,0.19135875,0.36
2013-01-22,54.625,9.375,6.0,80.0,14.0,0.2091769,0.33
2013-01-26,54.625,9.375,6.0,80.0,14.0,0.29882926,0.25
2013-01-27,54.625,9.375,6.0,80.0,14.0,0.3267965,0.25
2013-01-28,54.625,9.375,6.0,80.0,14.0,0.38189483,0.33
2013-01-29,54.625,9.375,6.0,80.0,14.0,0.4150466,0.49
2013-01-30,54.625,9.375,6.0,80.0,14.0,0.43291768,0.51
2013-02-06,54.625,9.375,6.0,80.0,14.0,0.39637426,0.49
2013-02-07,54.625,9.375,6.0,80.0,14.0,0.353228,0.51
2013-02-09,54.625,9.375,6.0,80.0,14.0,0.3302574,0.48
2013-02-12,54.625,9.375,6.0,80.0,14.0,0.3063279,0.31
2013-02-13,54.625,9.375,6.0,80.0,14.0,0.2969641,0.31
2013-02-17,54.625,9.375,6.0,80.0,14.0,0.28096494,0.36
2013-02-18,54.625,9.375,6.0,80.0,14.0,0.26556072,0.43
2013-02-22,54.625,9.375,6.0,80.0,14.0,0.2740558,0.28
2013-02-23,54.625,9.375,6.0,80.0,14.0,0.29099506,0.36
2013-02-24,54.625,9.375,6.0,80.0,14.0,0.31544614,0.34
2013-02-25,54.625,9.375,6.0,80.0,14.0,0.3321506,0.45
2013-02-27,54.625,9.375,6.0,80.0,14.0,0.33688843,0.31
2013-02-28,54.625,9.375,6.0,80.0,14.0,0.34152356,0.42
2013-03-01,54.625,9.375,6.0,80.0,14.0,0.34338245,0.43
2013-03-02,54.625,9.375,6.0,80.0,14.0,0.33753276,0.33
2013-03-03,54.625,9.375,6.0,80.0,14.0,0.31335402,0.39
2013-03-04,54.625,9.375,6.0,80.0,14.0,0.29978538,0.37
2013-03-07,54.625,9.375,6.0,80.0,14.0,0.2723548,0.37
2013-03-09,54.625,9.375,6.0,80.0,14.0,0.25027665,0.35
2013-03-10,54.625,9.375,6.0,80.0,14.0,0.22359252,0.39
2013-03-20,54.625,9.375,6.0,80.0,14.0,0.18431376,0.28
2013-03-22,54.625,9.375,6.0,80.0,14.0,0.18970647,0.25
2013-03-27,54.625,9.375,6.0,80.0,14.0,0.2199371,0.25
2013-03-29,54.625,9.375,6.0,80.0,14.0,0.22753362,0.42
2013-03-30,54.625,9.375,6.0,80.0,14.0,0.22986847,0.36
2013-03-31,54.625,9.375,6.0,80.0,14.0,0.23333173,0.39
2013-04-02,54.625,9.375,6.0,80.0,14.0,0.2338463,0.26
2013-04-04,54.625,9.375,6.0,80.0,14.0,0.23212777,0.28
2013-04-05,54.625,9.375,6.0,80.0,14.0,0.23589669,0.32
2013-04-06,54.625,9.375,6.0,80.0,14.0,0.24149399,0.27
2013-04-07,54.625,9.375,6.0,80.0,14.0,0.25411814,0.37
2013-04-09,54.625,9.375,6.0,80.0,14.0,0.27730897,0.35
2013-04-10,54.625,9.375,6.0,80.0,14.0,0.27686003,0.37
2013-04-11,54.625,9.375,6.0,80.0,14.0,0.27779838,0.34
2013-04-12,54.625,9.375,6.0,80.0,14.0,0.26988044,0.44
2013-04-13,54.625,9.375,6.0,80.0,14.0,0.2512491,0.36
2013-04-14,54.625,9.375,6.0,80.0,14.0,0.23562153,0.38
2013-04-15,54.625,9.375,6.0,80.0,14.0,0.22369818,0.33
2013-04-17,54.625,9.375,6.0,80.0,14.0,0.1991389,0.33
2013-04-18,54.625,9.375,6.0,80.0,14.0,0.17761914,0.32
2013-04-19,54.625,9.375,6.0,80.0,14.0,0.1659261,0.3
2013-04-20,54.625,9.375,6.0,80.0,14.0,0.15801717,0.31
2013-04-22,54.625,9.375,6.0,80.0,14.0,0.14875047,0.31
2013-04-23,54.625,9.375,6.0,80.0,14.0,0.15683989,0.4
2013-04-24,54.625,9.375,6.0,80.0,14.0,0.16223915,0.34
2013-04-25,54.625,9.375,6.0,80.0,14.0,0.16576234,0.34
2013-04-26,54.625,9.375,6.0,80.0,14.0,0.17309268,0.35
2013-04-27,54.625,9.375,6.0,80.0,14.0,0.1700383,0.35
2013-04-28,54.625,9.375,6.0,80.0,14.0,0.1562698,0.37
2013-04-29,54.625,9.375,6.0,80.0,14.0,0.13651152,0.31
2013-04-30,54.625,9.375,6.0,80.0,14.0,0.12851098,0.33
2013-05-01,54.625,9.375,6.0,80.0,14.0,0.13047887,0.31
2013-05-02,54.625,9.375,6.0,80.0,14.0,0.12764938,0.36
2013-05-03,54.625,9.375,6.0,80.0,14.0,0.14541633,0.32
2013-05-05,54.625,9.375,6.0,80.0,14.0,0.1534558,0.29
2013-05-06,54.625,9.375,6.0,80.0,14.0,0.16959742,0.31
2013-05-08,54.625,9.375,6.0,80.0,14.0,0.1871083,0.4
2013-05-11,54.625,9.375,6.0,80.0,14.0,0.21589606,0.34
2013-05-12,54.625,9.375,6.0,80.0,14.0,0.23708715,0.34
2013-05-15,54.625,9.375,6.0,80.0,14.0,0.2631129,0.34
2013-05-16,54.625,9.375,6.0,80.0,14.0,0.25750893,0.4
2013-05-17,54.625,9.375,6.0,80.0,14.0,0.24022985,0.35
2013-05-18,54.625,9.375,6.0,80.0,14.0,0.24538903,0.36
2013-05-19,54.625,9.375,6.0,80.0,14.0,0.24977057,0.39
2013-05-20,54.625,9.375,6.0,80.0,14.0,0.25588948,0.36
2013-05-21,54.625,9.375,6.0,80.0,14.0,0.26099262,0.34
2013-05-23,54.625,9.375,6.0,80.0,14.0,0.25141135,0.39
2013-05-24,54.625,9.375,6.0,80.0,14.0,0.24852762,0.37
2013-05-25,54.625,9.375,6.0,80.0,14.0,0.23357971,0.33
2013-05-26,54.625,9.375,6.0,80.0,14.0,0.21925,0.35
2013-05-28,54.625,9.375,6.0,80.0,14.0,0.2061093,0.34
2013-05-29,54.625,9.375,6.0,80.0,14.0,0.17881541,0.34
2013-05-31,54.625,9.375,6.0,80.0,14.0,0.14972937,0.29
2013-06-01,54.625,9.375,6.0,80.0,14.0,0.11415592,0.34
2013-06-02,54.625,9.375,6.0,80.0,14.0,0.10985406,0.29
2013-06-03,54.625,9.375,6.0,80.0,14.0,0.09252277,0.32
2013-06-04,54.625,9.375,6.0,80.0,14.0,0.09447029,0.3
2013-06-05,54.625,9.375,6.0,80.0,14.0,0.1055063,0.3
2013-06-06,54.625,9.375,6.0,80.0,14.0,0.120872565,0.28
2013-06-07,54.625,9.375,6.0,80.0,14.0,0.13682859,0.28
2013-06-08,54.625,9.375,6.0,80.0,14.0,0.14343348,0.33
